Delay (Days),Bugs Found,Bugs Fixed,Bug Fix Ratio,Team Size,Hours Worked,Budget (USD),Risk Factor,Critical Issues Found,Critical Issue Ratio,Feature Delivery Ratio,Team Skill Level,Resource Utilization Rate,Client Involvement,Complexity Score
38.699999999999996,57,41,0.7192982456140351,14,1805,127683,2,3,0.05263157894736842,0.8936170212765957,Medium,57,Low,High
50.0,63,15,0.23809523809523808,7,248,99437,4,21,0.3333333333333333,1.0,Low,88,Low,Low
50.0,49,42,0.8571428571428571,20,297,123513,5,24,0.4897959183673469,0.6111111111111112,Low,54,Medium,Low
27.8,22,13,0.5909090909090909,12,402,95034,9,9,0.4090909090909091,0.5,Low,99,High,Medium
50.0,66,46,0.696969696969697,8,252,81630,7,29,0.4393939393939394,0.967741935483871,High,74,High,Low
38.900000000000006,34,22,0.6470588235294118,9,1554,56842,7,9,0.2647058823529412,0.6,Medium,79,Low,High
21.799999999999997,12,12,1.0,17,453,110928,4,5,0.4166666666666667,0.7058823529411765,Medium,64,Low,High
50.0,68,13,0.19117647058823528,10,512,135826,7,21,0.3088235294117647,0.8076923076923077,High,95,High,High
43.7,43,16,0.37209302325581395,17,220,161803,9,13,0.3023255813953488,0.0,Low,71,Medium,Low
48.2,64,46,0.71875,6,1704,51668,2,9,0.140625,0.9642857142857143,Low,65,Low,High
43.9,88,4,0.045454545454545456,15,1243,180260,4,6,0.06818181818181818,0.92,Medium,75,Low,Low
50.0,95,24,0.25263157894736843,15,1663,189847,7,35,0.3684210526315789,0.4,High,56,Medium,Low
50.0,93,18,0.1935483870967742,7,1094,60426,10,14,0.15053763440860216,0.9459459459459459,Medium,77,Medium,High
34.1,21,18,0.8571428571428571,13,393,59366,9,9,0.42857142857142855,0.775,Medium,76,High,Low
32.7,16,15,0.9375,16,228,141224,1,8,0.5,0.7916666666666666,Low,53,Low,Low
50.0,45,2,0.044444444444444446,17,1275,134016,2,16,0.35555555555555557,0.8085106382978723,High,80,High,High
50.0,77,72,0.935064935064935,10,1959,89259,6,30,0.38961038961038963,1.0,High,79,Low,Medium
50.0,52,3,0.057692307692307696,14,1062,161850,8,25,0.4807692307692308,0.5,Medium,79,Low,Low
39.3,37,17,0.4594594594594595,8,1046,193630,6,9,0.24324324324324326,0.88,High,59,High,High
35.7,40,37,0.925,8,1488,66025,4,7,0.175,0.3333333333333333,High,79,Low,High
45.199999999999996,51,41,0.803921568627451,18,1978,97703,6,11,0.21568627450980393,1.0,Medium,73,Low,High
50.0,87,85,0.9770114942528736,5,502,50679,6,31,0.3563218390804598,0.9166666666666666,Medium,71,Medium,Low
50.0,49,44,0.8979591836734694,17,1641,82230,4,17,0.3469387755102041,0.9117647058823529,Low,56,Low,Medium
50.0,73,43,0.589041095890411,17,1166,132922,4,18,0.2465753424657534,0.88,High,53,Low,Medium
35.0,32,10,0.3125,14,1353,97314,7,15,0.46875,0.6666666666666666,Medium,98,Low,Low
37.4,73,16,0.2191780821917808,17,710,78621,1,3,0.0410958904109589,0.2727272727272727,Low,85,High,Low
43.5,38,21,0.5526315789473685,16,857,57521,4,15,0.39473684210526316,0.972972972972973,High,67,High,Medium
46.099999999999994,72,56,0.7777777777777778,11,1754,153485,3,14,0.19444444444444445,0.5555555555555556,High,100,Low,Low
29.0,22,19,0.8636363636363636,11,1545,98314,5,9,0.4090909090909091,0.5333333333333333,Low,78,Medium,Medium
50.0,81,67,0.8271604938271605,18,1158,168462,2,30,0.37037037037037035,0.7692307692307693,Medium,86,Low,High
34.5,23,9,0.391304347826087,9,545,98542,2,9,0.391304347826087,0.8148148148148148,High,52,High,High
41.5,51,29,0.5686274509803921,20,1108,98681,3,11,0.21568627450980393,0.9387755102040817,High,64,Low,High
50.0,77,31,0.4025974025974026,14,934,149257,9,13,0.16883116883116883,0.8666666666666667,Low,51,Medium,High
24.099999999999998,57,13,0.22807017543859648,9,1734,197398,8,2,0.03508771929824561,0.8048780487804879,Low,100,Medium,High
22.299999999999997,34,3,0.08823529411764706,6,1562,140746,5,0,0.0,0.875,High,67,Low,Medium
45.4,73,72,0.9863013698630136,19,1703,178699,10,6,0.0821917808219178,0.8108108108108109,Medium,90,Low,High
50.0,82,4,0.04878048780487805,14,902,83900,10,22,0.2682926829268293,1.0,Medium,51,High,High
50.0,43,12,0.27906976744186046,8,1918,197274,5,20,0.46511627906976744,0.0,Low,58,Medium,Medium
19.8,25,9,0.36,5,1948,70731,6,3,0.12,0.9090909090909091,High,81,Medium,Low
43.3,35,34,0.9714285714285714,10,509,176930,3,16,0.45714285714285713,0.9090909090909091,Medium,81,High,Low
36.9,39,11,0.28205128205128205,18,286,77592,7,9,0.23076923076923078,0.8837209302325582,Low,74,Medium,High
11.0,21,4,0.19047619047619047,13,598,196864,2,0,0.0,0.0,Low,89,Medium,Medium
50.0,56,42,0.75,18,540,91884,1,17,0.30357142857142855,0.8787878787878788,High,59,Low,Medium
30.5,68,15,0.22058823529411764,11,1213,95027,5,5,0.07352941176470588,0.9285714285714286,High,92,High,Low
50.0,55,9,0.16363636363636364,19,524,144185,1,24,0.43636363636363634,0.7727272727272727,High,93,Low,Medium
50.0,36,28,0.7777777777777778,5,320,169527,9,17,0.4722222222222222,0.7407407407407407,High,56,High,High
25.9,30,12,0.4,10,1789,118660,5,6,0.2,0.972972972972973,High,63,High,High
50.0,97,54,0.5567010309278351,14,811,156226,3,17,0.17525773195876287,0.0,Low,84,High,Medium
47.5,89,70,0.7865168539325843,12,1954,71403,4,4,0.0449438202247191,0.6153846153846154,Low,81,Medium,High
50.0,83,74,0.891566265060241,10,588,140480,3,38,0.4578313253012048,0.8709677419354839,Medium,96,Medium,High
16.9,18,9,0.5,7,429,193470,2,1,0.05555555555555555,0.7857142857142857,Low,65,High,Medium
50.0,83,3,0.03614457831325301,15,583,91532,9,32,0.3855421686746988,0.8809523809523809,Medium,90,Low,High
30.400000000000002,17,12,0.7058823529411765,9,1875,130177,6,7,0.4117647058823529,0.8620689655172413,Low,61,High,Medium
36.199999999999996,41,12,0.2926829268292683,13,806,125800,7,10,0.24390243902439024,0.0,Low,83,High,Medium
13.0,25,12,0.48,18,1922,174495,10,2,0.08,0.7142857142857143,Low,95,Medium,Low
15.5,19,7,0.3684210526315789,8,1548,159660,5,0,0.0,1.0,High,96,High,High
31.4,20,5,0.25,14,1253,171185,2,9,0.45,0.5833333333333334,Low,68,Medium,Medium
22.7,10,6,0.6,9,1561,58984,3,4,0.4,0.4,High,84,High,High
50.0,78,50,0.6410256410256411,8,1962,91255,1,37,0.47435897435897434,0.9642857142857143,Medium,95,Low,High
50.0,97,64,0.6597938144329897,16,726,68152,2,25,0.25773195876288657,0.8421052631578947,High,53,High,High
33.2,29,13,0.4482758620689655,15,1336,199488,4,8,0.27586206896551724,0.1111111111111111,Medium,70,Medium,Low
39.400000000000006,42,34,0.8095238095238095,6,1905,188276,6,11,0.2619047619047619,0.8095238095238095,Low,81,High,Medium
50.0,89,14,0.15730337078651685,20,1528,162017,3,23,0.25842696629213485,0.9130434782608695,High,87,High,Medium
50.0,100,45,0.45,17,646,75528,7,26,0.26,0.4,Low,82,Low,High
50.0,70,47,0.6714285714285714,9,206,108887,10,17,0.24285714285714285,0.7058823529411765,Medium,64,Medium,Low
43.0,28,15,0.5357142857142857,5,1297,79138,9,14,0.5,0.7222222222222222,Medium,92,Low,High
26.0,49,23,0.46938775510204084,7,1131,90855,3,0,0.0,0.7586206896551724,Low,76,High,Medium
21.8,15,1,0.06666666666666667,7,1173,198842,4,1,0.06666666666666667,0.7714285714285715,High,51,High,High
50.0,49,37,0.7551020408163265,8,1943,179443,6,19,0.3877551020408163,0.9318181818181818,High,60,Medium,Medium
37.5,44,33,0.75,18,1820,74247,3,8,0.18181818181818182,0.4166666666666667,Low,76,Low,Low
30.8,29,16,0.5517241379310345,13,1120,183138,1,9,0.3103448275862069,0.7872340425531915,Medium,92,High,Medium
50.0,80,39,0.4875,8,904,85064,3,34,0.425,0.5,Low,72,Low,Medium
35.099999999999994,72,69,0.9583333333333334,11,1120,192487,5,2,0.027777777777777776,0.8478260869565217,High,65,Medium,High
41.9,30,13,0.43333333333333335,9,993,198391,9,12,0.4,0.125,Low,68,High,Medium
50.0,41,19,0.4634146341463415,15,985,113071,3,18,0.43902439024390244,0.4666666666666667,Low,57,Medium,Medium
34.8,30,11,0.36666666666666664,11,1330,92514,10,6,0.2,0.6521739130434783,Low,81,Medium,High
44.599999999999994,61,42,0.6885245901639344,9,987,147875,6,12,0.19672131147540983,0.9285714285714286,Medium,81,Medium,Medium
50.0,58,25,0.43103448275862066,16,1704,152735,5,13,0.22413793103448276,0.8787878787878788,Medium,57,High,High
36.7,37,35,0.9459459459459459,9,1664,126298,5,11,0.2972972972972973,0.8,High,72,High,Medium
50.0,87,19,0.21839080459770116,9,1572,154527,10,30,0.3448275862068966,0.8888888888888888,Low,90,Low,Low
20.1,22,18,0.8181818181818182,6,1801,170180,1,8,0.36363636363636365,0.896551724137931,Medium,100,Medium,Low
45.5,91,76,0.8351648351648352,18,872,134220,5,6,0.06593406593406594,0.7777777777777778,Low,79,Medium,Medium
22.0,15,0,0.0,17,1345,94479,10,7,0.4666666666666667,0.7058823529411765,High,90,Medium,High
38.9,50,3,0.06,20,298,168997,2,6,0.12,0.7297297297297297,Low,68,Low,Medium
50.0,44,0,0.0,5,1356,132487,4,22,0.5,0.7142857142857143,High,62,High,Low
31.0,25,1,0.04,20,619,190115,5,8,0.32,1.0,High,50,Medium,Low
50.0,89,20,0.2247191011235955,12,1050,185650,4,24,0.2696629213483146,0.0,Low,96,Low,Medium
24.799999999999997,18,9,0.5,8,1928,162530,4,4,0.2222222222222222,0.7894736842105263,High,83,Low,High
21.1,14,5,0.35714285714285715,19,597,63063,7,4,0.2857142857142857,0.7714285714285715,Medium,73,Medium,Low
50.0,95,48,0.5052631578947369,7,1729,163157,3,41,0.43157894736842106,0.6363636363636364,Low,93,High,Low
50.0,99,48,0.48484848484848486,16,1690,68986,9,11,0.1111111111111111,0.9,High,87,Medium,High
27.700000000000003,16,4,0.25,18,1025,143958,3,7,0.4375,0.09090909090909091,Medium,63,Medium,High
50.0,78,37,0.47435897435897434,17,1835,136721,6,36,0.46153846153846156,0.9230769230769231,High,50,Medium,Low
40.8,62,7,0.11290322580645161,13,1774,56745,6,4,0.06451612903225806,0.8095238095238095,Low,54,Medium,High
47.6,60,13,0.21666666666666667,10,1171,180690,1,14,0.23333333333333334,1.0,Low,57,Medium,Low
50.0,85,50,0.5882352941176471,19,1734,62475,3,18,0.21176470588235294,0.85,Low,96,High,High
50.0,70,64,0.9142857142857143,14,1096,150102,6,35,0.5,0.9285714285714286,Low,98,Low,Medium
43.2,30,28,0.9333333333333333,15,1637,147775,10,15,0.5,0.8333333333333334,Low,84,Low,Low
26.8,40,8,0.2,16,635,185061,2,6,0.15,0.7777777777777778,High,86,High,Low
38.3,61,22,0.36065573770491804,17,200,110821,7,2,0.03278688524590164,0.5384615384615384,Low,50,Low,Medium
50.0,57,32,0.5614035087719298,16,848,143174,10,22,0.38596491228070173,0.6363636363636364,Low,86,Low,High
27.900000000000002,47,45,0.9574468085106383,17,1758,193018,10,4,0.0851063829787234,0.875,Medium,66,High,Low
50.0,85,12,0.1411764705882353,20,1794,190352,4,31,0.36470588235294116,0.6,High,69,High,High
25.0,22,9,0.4090909090909091,18,1265,199174,8,2,0.09090909090909091,0.8666666666666667,Medium,58,Low,High
50.0,85,73,0.8588235294117647,13,1750,126620,2,37,0.43529411764705883,0.85,Low,52,High,Low
50.0,88,10,0.11363636363636363,5,657,181905,10,20,0.22727272727272727,0.8709677419354839,Low,58,High,Low
50.0,100,38,0.38,10,1210,156477,8,33,0.33,0.5384615384615384,Medium,66,Low,Medium
19.5,25,3,0.12,5,1880,179021,6,2,0.08,0.9696969696969697,Medium,75,High,Low
26.2,24,15,0.625,12,1294,77425,6,10,0.4166666666666667,0.8,Medium,90,Medium,Low
50.0,74,26,0.35135135135135137,10,1251,82233,8,18,0.24324324324324326,0.8888888888888888,Medium,66,Low,Low
48.0,99,3,0.030303030303030304,7,901,161758,10,5,0.050505050505050504,1.0,Medium,76,Low,High
45.9,43,42,0.9767441860465116,8,782,164144,10,12,0.27906976744186046,0.8604651162790697,High,50,Low,Low
50.0,87,51,0.5862068965517241,9,223,197303,5,16,0.1839080459770115,0.8235294117647058,Low,61,High,Low
37.199999999999996,77,31,0.4025974025974026,17,1413,133488,2,5,0.06493506493506493,1.0,High,92,Low,High
22.3,34,7,0.20588235294117646,13,1614,154537,4,1,0.029411764705882353,0.875,High,97,High,High
50.0,58,7,0.1206896551724138,7,1956,70956,8,23,0.39655172413793105,0.5,High,85,Medium,High
50.0,73,30,0.410958904109589,18,1176,175971,1,12,0.1643835616438356,0.6363636363636364,Low,55,Low,Medium
50.0,45,14,0.3111111111111111,16,1042,133652,9,21,0.4666666666666667,0.9487179487179487,Low,74,High,Medium
46.9,50,33,0.66,5,935,94226,4,12,0.24,0.82,Low,68,High,Medium
18.700000000000003,47,1,0.02127659574468085,5,1096,89954,2,0,0.0,0.5555555555555556,High,92,High,High
43.900000000000006,32,27,0.84375,17,1315,77164,3,16,0.5,0.9285714285714286,Medium,71,Medium,Medium
50.0,85,85,1.0,16,1145,144710,2,14,0.16470588235294117,0.696969696969697,High,89,High,Medium
23.5,40,35,0.875,9,1000,168394,7,6,0.15,0.975609756097561,High,90,Medium,Low
31.900000000000002,47,29,0.6170212765957447,13,748,91700,5,7,0.14893617021276595,0.8846153846153846,Low,91,Medium,Low
28.799999999999997,43,27,0.627906976744186,12,599,187664,4,3,0.06976744186046512,0.9545454545454546,Low,98,Low,High
50.0,70,38,0.5428571428571428,10,562,170181,7,18,0.2571428571428571,0.8461538461538461,High,61,Low,Medium
28.0,29,15,0.5172413793103449,5,335,195534,5,2,0.06896551724137931,0.75,Medium,71,Low,High
45.4,98,90,0.9183673469387755,10,1585,184266,7,3,0.030612244897959183,0.7241379310344828,High,75,Medium,Medium
15.6,12,8,0.6666666666666666,11,1820,111230,10,2,0.16666666666666666,0.7368421052631579,Medium,85,Low,Low
28.0,47,34,0.723404255319149,18,914,151137,7,5,0.10638297872340426,0.8695652173913043,Medium,93,High,Medium
50.0,89,11,0.12359550561797752,7,1690,119075,6,14,0.15730337078651685,0.8823529411764706,Low,91,Low,Low
34.2,52,33,0.6346153846153846,8,1254,88074,4,9,0.17307692307692307,0.85,High,97,Low,Medium
50.0,69,31,0.4492753623188406,6,703,120249,8,26,0.37681159420289856,0.8936170212765957,Medium,84,Medium,High
9.700000000000001,12,8,0.6666666666666666,8,598,142322,1,1,0.08333333333333333,0.8333333333333334,Low,82,High,Low
30.9,34,31,0.9117647058823529,5,1441,169495,9,4,0.11764705882352941,0.9696969696969697,High,64,High,High
50.0,63,5,0.07936507936507936,18,619,183433,10,30,0.47619047619047616,0.9,Low,54,Low,High
50.0,76,73,0.9605263157894737,13,720,86962,5,30,0.39473684210526316,0.0,Low,51,Low,Low
32.6,54,16,0.2962962962962963,13,1709,60383,8,6,0.1111111111111111,1.0,High,63,High,Medium
50.0,88,45,0.5113636363636364,16,1939,188701,9,7,0.07954545454545454,0.8,High,52,Low,Medium
38.4,26,0,0.0,15,1603,188656,5,10,0.38461538461538464,1.0,Medium,52,Low,High
50.0,100,9,0.09,19,897,180573,4,27,0.27,0.7560975609756098,High,69,Medium,Medium
50.0,84,67,0.7976190476190477,5,1721,82223,7,15,0.17857142857142858,0.8888888888888888,Low,85,Medium,High
50.0,87,81,0.9310344827586207,15,1784,131250,9,32,0.367816091954023,0.75,Low,84,High,Medium
30.299999999999997,53,40,0.7547169811320755,11,1118,57145,3,2,0.03773584905660377,0.75,Medium,83,Medium,Low
42.2,58,53,0.9137931034482759,6,1898,61135,4,8,0.13793103448275862,0.75,Low,56,High,High
50.0,95,4,0.042105263157894736,15,655,188658,8,24,0.25263157894736843,0.8125,Low,73,Low,Medium
47.6,85,79,0.9294117647058824,12,1283,154749,6,9,0.10588235294117647,0.7407407407407407,Low,92,Medium,Medium
50.0,83,52,0.6265060240963856,13,1774,155062,1,21,0.25301204819277107,0.8571428571428571,High,76,High,High
36.1,26,25,0.9615384615384616,7,793,98493,5,9,0.34615384615384615,1.0,High,51,Low,Medium
44.3,36,9,0.25,6,301,117506,9,18,0.5,1.0,Medium,70,High,Low
24.099999999999998,49,12,0.24489795918367346,6,344,115838,9,2,0.04081632653061224,0.75,High,93,Low,Low
15.299999999999999,22,16,0.7272727272727273,18,710,64727,5,1,0.045454545454545456,0.8695652173913043,Medium,99,Low,High
50.0,63,2,0.031746031746031744,17,917,198790,9,19,0.30158730158730157,0.75,Medium,91,High,Low
14.7,20,2,0.1,17,1699,163816,2,4,0.2,1.0,Medium,99,Medium,Low
29.799999999999997,41,35,0.8536585365853658,14,1140,102832,9,1,0.024390243902439025,0.7804878048780488,Low,50,Medium,Medium
42.99999999999999,82,40,0.4878048780487805,15,1769,73960,1,3,0.036585365853658534,0.55,High,68,Low,High
38.5,25,16,0.64,12,1614,174921,9,11,0.44,0.4444444444444444,Medium,80,Low,High
50.0,81,25,0.30864197530864196,13,1868,108920,7,38,0.4691358024691358,0.6428571428571429,Low,75,Low,Medium
37.800000000000004,84,55,0.6547619047619048,18,1179,129350,7,3,0.03571428571428571,0.5909090909090909,Medium,92,Low,High
50.0,67,19,0.2835820895522388,10,334,179106,8,27,0.40298507462686567,1.0,Medium,72,High,Medium
50.0,96,33,0.34375,11,1605,74856,10,18,0.1875,0.2222222222222222,High,99,High,High
50.0,79,9,0.11392405063291139,9,1950,70558,8,15,0.189873417721519,0.9777777777777777,Low,65,Medium,Low
50.0,100,25,0.25,8,1811,123165,9,27,0.27,0.7419354838709677,Low,96,Medium,High
26.5,11,0,0.0,17,318,100790,1,5,0.45454545454545453,0.7428571428571429,Medium,84,High,High
50.0,43,37,0.8604651162790697,18,1292,95533,9,21,0.4883720930232558,0.972972972972973,High,61,Low,Medium
15.299999999999999,13,13,1.0,8,1334,106013,10,0,0.0,0.5714285714285714,Low,88,Medium,Medium
25.0,34,20,0.5882352941176471,19,1203,152941,6,0,0.0,0.6956521739130435,Low,66,Low,Medium
11.399999999999999,19,16,0.8421052631578947,18,1902,192160,7,1,0.05263157894736842,0.9375,Medium,89,Low,Low
33.099999999999994,38,9,0.23684210526315788,9,876,145318,8,6,0.15789473684210525,0.72,Low,69,High,High
50.0,50,38,0.76,9,246,165252,3,17,0.34,0.8163265306122449,High,69,High,Medium
50.0,91,9,0.0989010989010989,15,1451,179605,10,29,0.31868131868131866,0.7931034482758621,High,70,Low,High
31.099999999999998,78,3,0.038461538461538464,5,1228,108128,6,3,0.038461538461538464,1.0,Low,99,High,Low
46.5,54,8,0.14814814814814814,16,459,136575,6,9,0.16666666666666666,0.8181818181818182,Medium,86,High,High
22.5,16,4,0.25,9,1072,78923,2,7,0.4375,0.7894736842105263,Low,94,High,High
24.200000000000003,22,16,0.7272727272727273,19,1424,162808,7,7,0.3181818181818182,0.7307692307692307,High,92,Low,High
21.599999999999998,28,13,0.4642857142857143,7,1671,52373,3,5,0.17857142857142858,0.9523809523809523,Medium,94,Low,Low
50.0,87,3,0.034482758620689655,8,202,129933,10,34,0.39080459770114945,0.8095238095238095,High,74,Low,Low
39.0,49,15,0.30612244897959184,9,798,179029,4,8,0.16326530612244897,0.3,Medium,71,Medium,Low
12.3,21,14,0.6666666666666666,10,1486,73072,9,2,0.09523809523809523,0.9090909090909091,Low,100,Medium,High
50.0,75,40,0.5333333333333333,9,1380,90369,6,30,0.4,1.0,Medium,75,Medium,High
41.099999999999994,33,3,0.09090909090909091,20,1888,56215,1,14,0.42424242424242425,0.9285714285714286,Low,74,Medium,Medium
50.0,92,61,0.6630434782608695,9,1444,131049,2,17,0.18478260869565216,0.8444444444444444,Low,60,High,Medium
32.8,33,22,0.6666666666666666,5,1068,88082,1,11,0.3333333333333333,1.0,Low,83,High,High
41.0,29,7,0.2413793103448276,10,1808,196216,10,9,0.3103448275862069,0.75,Medium,51,Low,Low
48.900000000000006,69,11,0.15942028985507245,18,399,77907,8,11,0.15942028985507245,0.8928571428571429,High,64,High,High
50.0,83,41,0.4939759036144578,13,441,156014,7,36,0.43373493975903615,0.9722222222222222,Low,68,Medium,Low
16.1,15,0,0.0,16,1021,125328,5,1,0.06666666666666667,0.9333333333333333,Medium,72,Low,Low
37.2,54,37,0.6851851851851852,13,1452,60930,5,11,0.2037037037037037,1.0,Low,85,High,Medium
16.700000000000003,33,9,0.2727272727272727,12,1196,64797,10,1,0.030303030303030304,1.0,Medium,81,High,Medium
44.400000000000006,32,15,0.46875,11,1619,140977,5,16,0.5,0.6086956521739131,High,91,Low,Low
41.8,85,59,0.6941176470588235,12,845,95316,7,0,0.0,0.8095238095238095,Low,61,Medium,Medium
28.1,49,44,0.8979591836734694,13,1696,136779,9,3,0.061224489795918366,0.9166666666666666,Medium,68,Medium,Medium
36.599999999999994,66,28,0.42424242424242425,12,1330,102325,6,6,0.09090909090909091,0.8125,High,81,Low,Low
50.0,67,58,0.8656716417910447,17,1351,99238,1,18,0.26865671641791045,0.16666666666666666,High,59,Medium,Low
50.0,79,30,0.379746835443038,17,780,103129,1,39,0.4936708860759494,1.0,Low,98,Low,Medium
36.4,28,12,0.42857142857142855,15,1663,193161,10,6,0.21428571428571427,0.7560975609756098,Low,50,Medium,Low
50.0,95,86,0.9052631578947369,7,1402,172090,8,23,0.24210526315789474,0.5238095238095238,Medium,63,High,Low
31.6,17,4,0.23529411764705882,20,1846,170580,9,6,0.35294117647058826,0.7692307692307693,Low,55,Low,Medium
45.6,70,2,0.02857142857142857,7,1220,58813,9,11,0.15714285714285714,0.8936170212765957,High,77,High,High
50.0,100,0,0.0,7,703,185313,4,23,0.23,0.7222222222222222,Low,76,Medium,High
26.699999999999996,31,27,0.8709677419354839,6,1850,173829,2,1,0.03225806451612903,0.8888888888888888,Medium,53,Medium,Low
50.0,73,37,0.5068493150684932,11,449,75390,5,18,0.2465753424657534,0.8387096774193549,Low,85,Medium,High
26.199999999999996,36,31,0.8611111111111112,19,381,65047,3,1,0.027777777777777776,0.46153846153846156,High,73,Medium,Low
41.5,38,14,0.3684210526315789,5,1997,195986,7,17,0.4473684210526316,1.0,Low,82,Medium,High
31.599999999999998,41,16,0.3902439024390244,11,287,176554,3,3,0.07317073170731707,0.7727272727272727,High,61,Low,Low
43.1,52,36,0.6923076923076923,12,1659,190213,9,8,0.15384615384615385,0.6666666666666666,Low,50,Medium,Medium
50.0,57,33,0.5789473684210527,5,965,131072,9,23,0.40350877192982454,0.8235294117647058,Medium,62,Low,Medium
